,category_id,album_name,artist_name,playlist_name,track_id,track_name,track_uri,duration_ms,track_popularity,acousticness,danceability,energy,valence,tempo,instrumentalness,key,mode,liveness,loudness,speechiness
31,roots,Hepimize Yeter Dünya,Kıvırcık Ali,Türk Halk Müziği,3w4iYBJtxheUoZeU5nPRfM,Yanımda Sen Olmayınca,spotify:track:3w4iYBJtxheUoZeU5nPRfM,262227,38,0.8079999999999999,0.659,0.385,0.423,109.962,0.0026100000000000003,6,0,0.14400000000000002,-10.063,0.03
32,roots,Kubat 2008,Kubat,Türk Halk Müziği,2AfYEpQ4GqLFqiEVwnW5TK,Dermanımsın,spotify:track:2AfYEpQ4GqLFqiEVwnW5TK,248825,37,0.7809999999999999,0.457,0.53,0.279,152.138,0.0,4,0,0.134,-6.106,0.0393
33,roots,Asi ve Mavi,Onur Akın,Türk Halk Müziği,0LMjqSSnjzPRsC9TdETIWD,Geceyi Sana Yazdım,spotify:track:0LMjqSSnjzPRsC9TdETIWD,297267,0,0.775,0.647,0.504,0.429,102.05,0.00023,9,0,0.195,-10.358,0.0307
34,roots,Ben Geldim / Sivasın Yolları,Selda Bağcan,Türk Halk Müziği,25nPKEv6f8cJWSnFWffj48,Ağladım Anne,spotify:track:25nPKEv6f8cJWSnFWffj48,278133,0,0.863,0.535,0.354,0.444,139.882,3.27e-06,7,1,0.138,-7.6179999999999986,0.034
35,roots,Eftelya,Hakan Yesilyurt,Türk Halk Müziği,40Rc5vLWeyVhuMz7EjdmKp,Eftelya,spotify:track:40Rc5vLWeyVhuMz7EjdmKp,209746,24,0.82,0.5820000000000001,0.476,0.6759999999999999,141.76,0.0,9,0,0.271,-10.436,0.0337
36,roots,Duygular Dönüştü Söze,Arif Sağ,Türk Halk Müziği,30lLso8KoDvymnwtuTVbzH,Güzel Seni Çok Özledim,spotify:track:30lLso8KoDvymnwtuTVbzH,252640,0,0.8959999999999999,0.601,0.133,0.209,108.541,7.79e-05,3,1,0.101,-14.044,0.0325
37,roots,Duvar Şarkıları,Servet Kocakaya,Türk Halk Müziği,1bhs7r0bWCRb7zZ99l7meE,Vay Deli Gönül,spotify:track:1bhs7r0bWCRb7zZ99l7meE,192026,12,0.7809999999999999,0.7070000000000001,0.448,0.851,109.999,1.14e-06,6,0,0.231,-12.456,0.0297
38,roots,Yalnızlık Yurdun Olur,Nurettin Rençber,Türk Halk Müziği,33rpBs4MyYJ0ZeYE4fzteJ,Sarardım Ben Sarardım,spotify:track:33rpBs4MyYJ0ZeYE4fzteJ,285507,20,0.906,0.466,0.342,0.43,91.303,4.05e-05,6,0,0.11,-7.2810000000000015,0.0291
39,roots,Derde Derman Ararıdım,Ali Ekber Çiçek,Türk Halk Müziği,0sscmXYhWLkvEo1adoqcR4,Yandı Yürek Yarelinden,spotify:track:0sscmXYhWLkvEo1adoqcR4,357813,4,0.944,0.467,0.334,0.294,81.2,0.0144,8,1,0.246,-12.718,0.172
40,roots,Feryadı İsyanım,Mazlum Çimen,Türk Halk Müziği,14bY8WtDPRkRtnHrCPHg8C,Unutamadım,spotify:track:14bY8WtDPRkRtnHrCPHg8C,291600,5,0.812,0.622,0.38,0.424,106.026,0.00801,4,0,0.199,-11.562,0.0299
41,roots,Lifor,Volkan Konak,Türk Halk Müziği,2kYqHNC9KzXhCf9S1diG4k,Aşkın Beni Deleyledi,spotify:track:2kYqHNC9KzXhCf9S1diG4k,252291,10,0.848,0.573,0.502,0.46,134.95600000000002,0.0,9,0,0.13,-7.5379999999999985,0.0354
42,roots,Bir Kıyıdan,"Erdal Güney,Eylem Aktaş",Türk Halk Müziği,72PyTDQYRqTv5SZUejV5VY,Zor Yıllar,spotify:track:72PyTDQYRqTv5SZUejV5VY,242733,4,0.802,0.421,0.38,0.301,109.972,2.15e-06,7,0,0.116,-6.589,0.0274
43,roots,Gönül Dağı,Neşet Ertaş,Türk Halk Müziği,5crj3yMg6Dumn24wv4NfBu,Şu Garip Halimden,spotify:track:5crj3yMg6Dumn24wv4NfBu,328144,42,0.939,0.4320000000000001,0.435,0.218,148.509,0.00411,6,1,0.0936,-7.207999999999998,0.0287
44,roots,"Dost Kervanı, Vol. 2 (Kılavuz)",Okan Murat Öztürk,Türk Halk Müziği,0VzKG6wQ5vPWnRW715oVGA,Dane Dane Benleri Var Yüzünde,spotify:track:0VzKG6wQ5vPWnRW715oVGA,221773,8,0.725,0.468,0.563,0.7190000000000001,77.483,0.0428,7,0,0.161,-7.004,0.0447
45,roots,Yozgat Sürmelisi,Nida Tüfekçi,Türk Halk Müziği,3dIYdlp5Viw85dEKlE73MU,Yozgat Sürmelisi,spotify:track:3dIYdlp5Viw85dEKlE73MU,266054,15,0.857,0.405,0.385,0.338,96.343,5.85e-05,5,1,0.16699999999999998,-7.917000000000002,0.0273
46,roots,Aşık Veysel Arşiv 1,Aşık Veysel,Türk Halk Müziği,7q90269vIYDtIfrqeIweXA,Uzun İnce Bir Yoldayım,spotify:track:7q90269vIYDtIfrqeIweXA,153948,22,0.954,0.397,0.419,0.532,120.364,0.000238,4,1,0.127,-8.362,0.031
47,roots,Damlalar,Gülay Sezer,Türk Halk Müziği,3D0VbqL3pvzYPBTXHmIbww,Sen Gelmez Oldun,spotify:track:3D0VbqL3pvzYPBTXHmIbww,381549,38,0.951,0.583,0.378,0.258,122.372,1.85e-05,2,0,0.35700000000000004,-10.133,0.0373
48,roots,Gün Ağarırken,Efkan Şeşen,Türk Halk Müziği,3BUWcRJh5EMwm6iZxqkzYb,Yüreğim Yangınlarda,spotify:track:3BUWcRJh5EMwm6iZxqkzYb,199653,31,0.873,0.328,0.401,0.575,91.05,1.02e-05,2,0,0.102,-11.009,0.0331
49,roots,Rüzgarın Kanatlarında,Hasret Gültekin,Türk Halk Müziği,0lshZKmVyKVdkfGRJcwE9L,Derman Sendedir,spotify:track:0lshZKmVyKVdkfGRJcwE9L,183933,0,0.7809999999999999,0.622,0.804,0.82,156.434,0.084,9,1,0.14300000000000002,-5.058,0.0358
50,roots,Türküleri Ege'nin III,Tolga Çandar,Türk Halk Müziği,0WOPJsA12SPs9Nc1FiG23G,Karyolamın Demiri,spotify:track:0WOPJsA12SPs9Nc1FiG23G,253259,30,0.7140000000000001,0.552,0.41,0.331,98.954,0.00147,3,1,0.203,-12.050999999999998,0.0306
51,roots,Muhabbet Türküleri 1,Ilkay Akkaya,Türk Halk Müziği,6W81zDdPlRWRMjEmC32Er9,Yolumuz Gurbete Düştü,spotify:track:6W81zDdPlRWRMjEmC32Er9,297453,24,0.843,0.645,0.326,0.364,99.989,0.0,10,1,0.136,-10.5,0.0286
52,roots,Düşten Gerçeğe,Sevcan Orhan,Türk Halk Müziği,4zA94AMgGBaREBCAoDhHr0,Şu Karşiki Dağda,spotify:track:4zA94AMgGBaREBCAoDhHr0,325333,18,0.602,0.525,0.416,0.378,91.909,9.09e-06,5,0,0.192,-10.836,0.0334
53,roots,Anadolu'dan Geldik,Sümer Ezgü,Türk Halk Müziği,4bTiKIJb4lwFL0Leq6sVy7,Hop Diri Diri Dat Diri,spotify:track:4bTiKIJb4lwFL0Leq6sVy7,206565,7,0.426,0.605,0.562,0.365,121.954,4.66e-06,2,1,0.0837,-8.905,0.0582
54,roots,Dosta Düşmana Karşı,Ahmet Kaya,Türk Halk Müziği,4D6TKXvFTktph6Vj6Pi1IC,Söyle,spotify:track:4D6TKXvFTktph6Vj6Pi1IC,248175,54,0.846,0.578,0.598,0.774,97.983,1.46e-05,2,0,0.108,-7.724,0.0306
55,roots,Gönlüm Dağlarda,Özlem Özdil,Türk Halk Müziği,4PzU20JL4DvWMT9hA93YXl,Gönlüm Dağlarda,spotify:track:4PzU20JL4DvWMT9hA93YXl,253653,23,0.7040000000000001,0.462,0.305,0.439,140.077,0.0,4,0,0.189,-11.852,0.0304
56,roots,Yüreğimden Yüreğinize Sesime Ses Katanlara Selam Olsun,"Güler Duman,Zara",Türk Halk Müziği,6BHQI0ToOy4512YnYhW49H,Kirpiğin Kaşına Değdiği Zaman,spotify:track:6BHQI0ToOy4512YnYhW49H,292920,10,0.8320000000000001,0.41,0.478,0.257,139.145,0.0,3,0,0.135,-5.358,0.0349
57,roots,Yıkılsın Sebebim,Emre Saltık,Türk Halk Müziği,2goh4NjbYiomWWapA5b3TM,Yıkılsın Sebebim,spotify:track:2goh4NjbYiomWWapA5b3TM,269427,13,0.647,0.501,0.476,0.552,141.79399999999995,1.5e-05,4,1,0.343,-7.864,0.0803
58,roots,Sus,Arzu,Türk Halk Müziği,0uTcJwlNl2PIMQESmiAcPb,Kömür Gözlüm,spotify:track:0uTcJwlNl2PIMQESmiAcPb,309960,28,0.711,0.503,0.518,0.275,114.894,8.88e-05,4,0,0.112,-9.292,0.0369
59,roots,Ezmoce,Birol Topaloğlu,Türk Halk Müziği,2CHDDpCS4pUwA4pEQL3ypE,Tara Saçını Tara,spotify:track:2CHDDpCS4pUwA4pEQL3ypE,270587,12,0.687,0.6729999999999999,0.5710000000000001,0.804,127.947,0.0,0,1,0.16399999999999998,-5.348,0.0342
60,roots,Gül Türküleri - Lütfü Gültekin,Aynur,Türk Halk Müziği,6v53IhZucTa8m7ggroJqFu,Bir Gönüle Aşk Girince,spotify:track:6v53IhZucTa8m7ggroJqFu,258531,27,0.569,0.535,0.396,0.422,134.816,2.89e-05,0,0,0.267,-8.797,0.0323
61,roots,Bulutlar Geçer,Feryal Öney,Türk Halk Müziği,4Jatk9c0HUR4EWD2RGOcjw,Lazım Değilsen,spotify:track:4Jatk9c0HUR4EWD2RGOcjw,255048,13,0.703,0.442,0.344,0.493,149.661,2.53e-06,5,0,0.0858,-11.045,0.061
62,roots,"Urfalıyam Ezelden - Kazancı Bedih Anısına Şanlıurfa Sıra Geceleri, Vol. 1",Kazancı Bedih,Türk Halk Müziği,7kak0VbSChiLJi1PKMnp7d,Urfalıyam Ezelden,spotify:track:7kak0VbSChiLJi1PKMnp7d,299560,4,0.718,0.463,0.716,0.743,130.018,0.000793,2,1,0.0974,-7.1960000000000015,0.0363
63,roots,Başımda Altın Tacım,Muharrem Ertaş,Türk Halk Müziği,6ppMK4comlwb731ItoaVUF,Evlerinin Önü Marul,spotify:track:6ppMK4comlwb731ItoaVUF,215806,6,0.828,0.55,0.551,0.794,119.92,0.000126,10,0,0.0939,-13.220999999999998,0.0353
64,roots,"Uzun Yol Türküleri, Vol. 1",Nilüfer Sarıtaş,Türk Halk Müziği,3jZnveZQzcJQej3PcUgbMz,Bülbül Ağlar Gül Ağlar,spotify:track:3jZnveZQzcJQej3PcUgbMz,225760,13,0.7020000000000001,0.654,0.526,0.39,100.008,2.57e-06,5,0,0.349,-5.814,0.0298
65,roots,Ekin İdim Oldum Harman,Ruhi Su,Türk Halk Müziği,69Q0xrrFp47QJJ5YX0wAiD,Geçti Dost Kervanı,spotify:track:69Q0xrrFp47QJJ5YX0wAiD,191507,4,0.823,0.4970000000000001,0.488,0.644,91.249,0.000243,2,0,0.0931,-12.784,0.034
66,roots,Deryalar,Arif Sentürk,Türk Halk Müziği,5rHpOuxQEd7aRBxl4qsby9,Deryalar,spotify:track:5rHpOuxQEd7aRBxl4qsby9,213525,5,0.774,0.368,0.478,0.794,87.57700000000001,0.0,10,1,0.501,-10.550999999999998,0.0395
67,roots,Nasibolsa,Ismail Hakki Demircioglu,Türk Halk Müziği,4dpg9BLkMe78SuqS5uaZor,Rüzgar,spotify:track:4dpg9BLkMe78SuqS5uaZor,309150,6,0.7070000000000001,0.544,0.586,0.7290000000000001,159.894,0.000411,3,0,0.105,-9.737,0.0329
68,roots,Çınar Olsam,Ali Asker,Türk Halk Müziği,4g6rbqv7SJuZjGqr1OF8pD,Bu Kentlerin Kıyısında,spotify:track:4g6rbqv7SJuZjGqr1OF8pD,214347,4,0.6679999999999999,0.573,0.526,0.534,126.322,0.0,1,0,0.512,-5.577000000000001,0.0348
69,roots,Zahidem,Burçin,Türk Halk Müziği,2H2zikpdYEgFRuArWXbehA,Gesi Bağları,spotify:track:2H2zikpdYEgFRuArWXbehA,224813,9,0.5589999999999999,0.568,0.35,0.317,97.887,8.47e-05,7,0,0.16899999999999998,-9.411,0.0241
70,roots,Hey Gidi Karadeniz,Gökhan Birben,Türk Halk Müziği,0B0at5a274f1V4lSaUmVb8,Akar Hemşin Deresi,spotify:track:0B0at5a274f1V4lSaUmVb8,230867,3,0.7240000000000001,0.6829999999999999,0.532,0.828,111.991,0.0,9,0,0.0605,-6.622000000000001,0.0323
71,roots,"Bütüneserleri, Vol. 13 (Saat Dört... Yoksun)",Zülfü Livaneli,Türk Halk Müziği,2yA0cXZE68tiHH7mwqcx9Y,Bana Bir Şarkı Söyle,spotify:track:2yA0cXZE68tiHH7mwqcx9Y,239184,12,0.278,0.623,0.561,0.44,125.687,0.000123,11,0,0.16899999999999998,-9.401,0.0451
72,roots,"Salkım Söğüt, Vol. 2",Arzu Görücü,Türk Halk Müziği,4ni52lb9OG1d4FZvAcIpBV,İki Dağın Arasına Kalmışam,spotify:track:4ni52lb9OG1d4FZvAcIpBV,227091,4,0.8540000000000001,0.578,0.303,0.422,105.975,0.0,3,1,0.0703,-9.205,0.0356
73,roots,"Harman, Vol. 2 (Türk Halk Müziği Serisi)",Hacı Taşan,Türk Halk Müziği,1tYt25mjuirF6HcCjcf5K5,Allı Turnam,spotify:track:1tYt25mjuirF6HcCjcf5K5,191520,0,0.774,0.54,0.307,0.399,88.91,0.0,6,1,0.12,-7.346,0.0285
74,roots,Marşlarımız,Grup Yorum,Türk Halk Müziği,74TcLqqbsk2hgh0EZHQWU1,Kızıldere,spotify:track:74TcLqqbsk2hgh0EZHQWU1,270698,25,0.693,0.6459999999999999,0.29600000000000004,0.72,75.999,0.0,7,0,0.181,-15.646,0.0468
75,roots,Bu Toprağın Sesleri,Devrim Kaya,Türk Halk Müziği,1v3dIhMPfNOJBjc9AbW28Y,Yine Dertli Dertli,spotify:track:1v3dIhMPfNOJBjc9AbW28Y,362439,10,0.442,0.5529999999999999,0.395,0.426,117.51,8.29e-06,9,0,0.322,-7.814,0.0346
76,roots,Aşıklar Meclisi,Özlem Taner,Türk Halk Müziği,1hP5BqnzKIGFyKWycsrFTU,Dostun Gül Cemali,spotify:track:1hP5BqnzKIGFyKWycsrFTU,325473,24,0.89,0.583,0.35,0.5379999999999999,122.335,0.0,1,0,0.0734,-9.172,0.0373
77,roots,Boyut,Zara,Türk Halk Müziği,31DmXY5pMsWRFaOp0sLgGr,Hasretinden Yandı Gönlüm,spotify:track:31DmXY5pMsWRFaOp0sLgGr,276800,31,0.941,0.486,0.251,0.3670000000000001,94.846,0.0002,5,0,0.279,-8.451,0.0289
78,roots,Destanlaşan Türküler,Erol Köker,Türk Halk Müziği,4weSrZGlmuxHfsugDLhTFB,Çanakkale İçinde,spotify:track:4weSrZGlmuxHfsugDLhTFB,246533,0,0.633,0.648,0.452,0.421,103.957,2.02e-05,2,0,0.0894,-8.543,0.0304
79,roots,İlk Günkü Gibi & Dün Ve Bugün,Edip Akbayram,Türk Halk Müziği,0oC5Citze7vwk6j1qFnnwI,Aldırma Gönül,spotify:track:0oC5Citze7vwk6j1qFnnwI,293667,10,0.725,0.475,0.805,0.535,161.91299999999995,0.0,0,1,0.037000000000000005,-5.962999999999999,0.0672
80,roots,"Homegrown İstanbul, Vol. 1",Metin & Kemal Kahraman,Türk Halk Müziği,4c2e5hM5eaGSDvq7SwRr2u,Xıdo Seker,spotify:track:4c2e5hM5eaGSDvq7SwRr2u,275413,0,0.8059999999999999,0.667,0.499,0.501,108.012,0.00636,9,1,0.165,-12.403,0.0298
81,roots,Türkü Gözlüm / Ve Geldi Aşk,Ayşegül,Türk Halk Müziği,6ExaSMIFe63DZ0UXQYKfbq,Türkü Gözlüm,spotify:track:6ExaSMIFe63DZ0UXQYKfbq,194707,0,0.67,0.722,0.65,0.585,121.036,0.0,7,0,0.382,-5.169,0.0295
82,roots,Muhabbet 4,Yavuz Top,Türk Halk Müziği,4IaNHuBKj0rXRGck8HbLS9,Duaz İmam,spotify:track:4IaNHuBKj0rXRGck8HbLS9,139293,6,0.7040000000000001,0.489,0.479,0.7859999999999999,47.566,1.15e-05,9,1,0.117,-6.259,0.0326
83,roots,Yanık Bir Türkü,Songül Karlı,Türk Halk Müziği,69Vb2WNxFg1ecrop5wevaD,Dost Gelsene,spotify:track:69Vb2WNxFg1ecrop5wevaD,254960,5,0.8420000000000001,0.6,0.581,0.82,157.018,0.0,0,0,0.29600000000000004,-12.509,0.0772
84,roots,Oğuzname,Oguz Aksaç,Türk Halk Müziği,6bQ3YsMCZdISxAnDIWM2hY,Niye Çattın Kaşlarını,spotify:track:6bQ3YsMCZdISxAnDIWM2hY,211640,21,0.29100000000000004,0.511,0.595,0.188,95.927,3.53e-05,9,0,0.134,-4.612,0.0298
85,roots,Bir Eksiğiz: Ahmet Kaya,Aynur,Türk Halk Müziği,6Bc0XFiOQkM3VAPOpwyYnf,Kaçakçı Kurban,spotify:track:6Bc0XFiOQkM3VAPOpwyYnf,313042,23,0.752,0.579,0.429,0.28,95.9,0.0,1,0,0.123,-9.923,0.0351
86,roots,45 Lik,Cansu Koç,Türk Halk Müziği,7a4mV9CGwXhdNypM8WkIoC,Şiire Gazele,spotify:track:7a4mV9CGwXhdNypM8WkIoC,211000,6,0.348,0.5429999999999999,0.584,0.42,157.093,1.53e-06,4,0,0.0783,-8.11,0.0312
87,roots,Katre,Erol Parlak,Türk Halk Müziği,2etyrKFDydL9FzsCUWlYvZ,Yuzune baktigim kar degil midir?,spotify:track:2etyrKFDydL9FzsCUWlYvZ,216573,0,0.67,0.735,0.667,0.613,118.066,5.56e-05,6,1,0.287,-7.136,0.0325
88,roots,"Arşiv Kayıtları, No.2",Ozay Gönlüm,Türk Halk Müziği,5uIWoEzkq3JCriHQZuJ9Rn,Burma Burma Duman Tüter,spotify:track:5uIWoEzkq3JCriHQZuJ9Rn,249334,8,0.942,0.36,0.333,0.0933,86.698,5.7399999999999986e-05,5,1,0.34,-7.682,0.0272
