category,playlist_id,playlist_name
latin,37i9dQZF1DWTtgIvO0zxTI,Flow Venezuela
latin,37i9dQZF1DXanogd3zvM0y,This Is J Alvarez
latin,37i9dQZF1DXajUXy2f1Dsi,Top Latin Classical
latin,37i9dQZF1DWYS4jYoOYXiN,Boogaloo Essentials
latin,37i9dQZF1DX9Nda9C17FR1,This Is Ruben Blades
latin,37i9dQZF1DX2QYsoI8NDDe,Mujerones
latin,37i9dQZF1DXblapgdEq7WZ,This Is Canserbero
latin,37i9dQZF1DXcXDHHqJF8M3,This Is Wisin
latin,37i9dQZF1DX8ZvXpto9rvg,This Is Nacho
latin,37i9dQZF1DWWKntaetLC2J,This Is Justin Quiles
latin,37i9dQZF1DX35Nqnl6TPCg,This Is Alexis Y Fido
latin,37i9dQZF1DX16jhUDf29DN,This Is: Victor Manuelle
latin,37i9dQZF1DX6kLgFCeu50O,This Is Milly Quezada
latin,37i9dQZF1DX2lenzaqw2vs,Latin Pride
latin,37i9dQZF1DX3NFsmszZzJc,Freestyle Forever
latin,37i9dQZF1DWW6fKETFfj2L,This Is Bryant Myers
latin,37i9dQZF1DWZVuIRLEh0tE,Flow Dominicano
latin,37i9dQZF1DWZpToryjXk1l,This Is: Marcos Witt
latin,37i9dQZF1DXd1sqyar2HTO,This Is Jowell & Randy
latin,37i9dQZF1DX7dXtI26GOnj,Funketon
latin,37i9dQZF1DX6FhkMXKOs07,Praise en Español
latin,37i9dQZF1DX41OUjeNL9Uu,This Is Los Cafres
latin,37i9dQZF1DX8AjME0HhWBt,This Is: Rombai
latin,37i9dQZF1DWZwoNAiPujAb,This Is: Redimi2
latin,37i9dQZF1DX7n0kSq8DuEV,This Is: Jerry Rivera
latin,37i9dQZF1DWYlHrywzlsqL,This Is Mozart La Para
latin,75wLSzPEwMVeSD9XnTwYwH,Mi Corazon
latin,37i9dQZF1DX1bz9ZyZY7qg,This Is: Noriel
latin,37i9dQZF1DWUFmUp1ez7YB,Dame Salsa
latin,37i9dQZF1DX5xV5uMmkUPl,A Solas Con Residente
latin,37i9dQZF1DX476AD4evo0n,Super Papi
latin,37i9dQZF1DXbicEtPvsx8f,This Is: Olga Tanon
latin,37i9dQZF1DX0wmIsbO8eli,This Is Luigi Plus
latin,37i9dQZF1DWUZSu9joqqZh,Vamos Panamá
